uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotID,subplotID,endDate,boutNumber,samplingProtocolVersion,divDataType,targetTaxaPresent,otherVariablesPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,otherVariables,percentCover,heightPlantOver300cm,heightPlantSpecies,remarks,measuredBy,recordedBy
"fd2835ee-7cf2-44a3-aca8-f6f9d20cd950","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","40.3.1","2017-07-03",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"moss",0.50,,,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"de9bb944-b3dc-4e37-81e6-1ad24e016dbf","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","32.2.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species","Dennstaedtiaceae","N",,,,,,,5.00,"N",,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"5d0defdb-00b3-45f9-8e04-243ad40e3527","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","40.1.1","2017-07-03",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"lichen",0.50,,,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"b25e33ee-ce73-40da-8e8f-03285a4b8ac1","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","40.1.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","MIRE","Mitchella repens L.","species","Rubiaceae","N",,,,,,,6.00,"N",,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"7badba35-2494-44d2-8310-4ad8bd7e5e65","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","32.2.1","2017-07-03",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"moss",0.50,,,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"6a9c671d-d02b-466d-9b48-cc406d989702","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","40.3.1","2017-07-03",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"wood",10.00,,,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"8f306ed1-80c9-40b2-9f72-5fa3b85148bd","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","40.1.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRBOB","Trientalis borealis Raf. ssp. borealis","subspecies","Primulaceae","N",,,,,,,3.00,"N",,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"c9f7b738-3600-47b1-ab07-b87794d43b37","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","40.1.1","2017-07-03",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"wood",2.00,,,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"5862f0f5-16d2-45b0-b944-3181ee122d3a","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","32.4.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","GABA","Gaylussacia baccata (Wangenh.) K. Koch","species","Ericaceae","N",,,,,,,6.00,"N",,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"47dda845-1002-4ce0-bae8-d3fd64751ec9","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","32.4.1","2017-07-03",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",97.00,,,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"49022784-6b36-4018-849d-0742ecc78353","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","40.1.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","VAAN","Vaccinium angustifolium Aiton","species","Ericaceae","N",,,,,,,11.00,"N",,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"588e4e7c-092d-4b41-a7f7-be96da8a8ff9","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","32.4.1","2017-07-03",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"wood",3.00,,,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"a091090f-6449-4c8f-a3c2-0f39e17e3410","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","40.1.1","2017-07-03",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",98.00,,,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"50ae1012-15d1-4af2-9620-4b5cf93971e7","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","32.4.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRBOB","Trientalis borealis Raf. ssp. borealis","subspecies","Primulaceae","N",,,,,,,0.50,"N",,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"7b0c7920-6b2b-4dc3-9b1c-bf777c54343f","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","40.1.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","MACA4","Maianthemum canadense Desf.","species","Liliaceae","N",,,,,,,3.00,"N",,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"601cb6d2-ae16-4ac1-aca7-4e5d80d60f46","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","32.4.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","MIRE","Mitchella repens L.","species","Rubiaceae","N",,,,,,,5.00,"N",,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"9e49e06a-c31b-44b3-850d-e1b68434ab5b","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","32.2.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","MACA4","Maianthemum canadense Desf.","species","Liliaceae","N",,,,,,,0.50,"N",,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"5ddcfcd9-3bfc-4209-9e81-0502ba92973a","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","40.1.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","LYCOP2","Lycopodium sp.","genus","Lycopodiaceae","N",,,,,,,2.00,"N",,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"bd77b04d-ea34-4e22-925f-8d59ce13fb2c","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","32.4.1","2017-07-03",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",0.50,,,"Woody","WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"9d0b775e-e0fb-4b89-8778-137338d79fb9","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","32.2.1","2017-07-03",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"wood",1.00,,,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"924dbe62-a6fc-4b45-b5d3-2510842e8468","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","41.1.1","2017-07-03",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"lichen",0.50,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"2b5ee345-06eb-4de0-9b36-7ff6c06e48ef","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","41.1.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRBOB","Trientalis borealis Raf. ssp. borealis","subspecies","Primulaceae","N",,,,,,,2.00,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"bce0ec6a-ad1c-4c3b-928a-af6fdb682882","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","41.4.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","QURU","Quercus rubra L.","species","Fagaceae","N",,,,,,,2.00,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"7b33bca5-235a-42c5-9339-9985db7ca995","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","41.1.1","2017-07-03",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"moss",0.50,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"2e5c8714-9b70-449e-a737-06327e5a4d70","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","41.4.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","MACA4","Maianthemum canadense Desf.","species","Liliaceae","N",,,,,,,3.00,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"ca9452d2-c95a-40d0-ab95-8d6be4a3ee86","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","41.4.1","2017-07-03",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"wood",3.00,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"a153a6df-7fef-43ae-9fd0-818126d6587f","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","41.1.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","MIRE","Mitchella repens L.","species","Rubiaceae","N",,,,,,,4.00,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"15b742d2-1d1c-4ec3-bead-a62b734e69d8","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","41.4.1","2017-07-03",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"lichen",0.50,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"5e27b324-f84e-434b-a1dd-f5f7281ffc1f","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","41.1.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AMELA","Amelanchier sp.","genus","Rosaceae","N",,,,,,,3.00,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"5fa0a3ac-e2dc-454c-a26a-8e45e8ab3be4","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","41.1.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PIST","Pinus strobus L.","species","Pinaceae","N",,,,,,,6.00,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"cb2b0b52-eeb2-48da-8c7e-9e475a38c0a7","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","41.1.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","MACA4","Maianthemum canadense Desf.","species","Liliaceae","N",,,,,,,3.00,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"56199b98-8e72-4669-a0b2-26cc4523962b","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","41.1.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","VAAN","Vaccinium angustifolium Aiton","species","Ericaceae","N",,,,,,,1.00,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"bc800e64-50db-4207-a923-9e0534471fd3","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","41.4.1","2017-07-03",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",0.50,,,"Woody","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"d1d268fb-147f-45c6-9451-ef6cd220e750","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","41.4.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","LYCOP2","Lycopodium sp.","genus","Lycopodiaceae","N",,,,,,,1.00,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"858e22ce-2848-477c-9766-ea7f488ead69","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","41.1.1","2017-07-03",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",99.00,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"f628cac2-7f72-4a9b-9779-f569afa75a09","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","41.1.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ACRU","Acer rubrum L.","species","Aceraceae","N",,,,,,,0.50,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"dc0bc14a-fb7e-4d2d-bc9c-aa4a32915667","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","41.4.1","2017-07-03",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",97.00,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"803da4c9-e48a-461b-8614-a6f92c296926","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","32.4.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","VAAN","Vaccinium angustifolium Aiton","species","Ericaceae","N",,,,,,,10.00,"N",,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"15ca7f6e-1b41-47da-bb89-f758e0a6c4c0","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","32.2.1","2017-07-03",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",97.00,,,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"f54a6739-eca4-409e-86c5-ec6d2515c01b","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","40.3.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","GABA","Gaylussacia baccata (Wangenh.) K. Koch","species","Ericaceae","N",,,,,,,12.00,"N",,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"cf2db49e-6602-4e8d-b0b5-1f541ab4f199","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","40.1.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","QUVE","Quercus velutina Lam.","species","Fagaceae","N",,,,,,,1.00,"N",,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"e1860f85-0438-40a2-9802-bc57ef8dea7e","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","32.2.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","GABA","Gaylussacia baccata (Wangenh.) K. Koch","species","Ericaceae","N",,,,,,,3.00,"N",,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"db537aac-0cef-47fb-b759-affbd90c0002","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","40.1.1","2017-07-03",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",2.00,,,"Woody","WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"888e26e5-1f75-414d-8197-60d1e5c23449","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","32.2.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PIST","Pinus strobus L.","species","Pinaceae","N",,,,,,,1.00,"N",,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"7f9775bf-5607-49d9-8712-ad16615c6322","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","40.1.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ACRU","Acer rubrum L.","species","Aceraceae","N",,,,,,,2.00,"N",,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"e8fafb31-5a2b-4af2-adcc-10bf7cd9dd6e","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","32.2.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","LYCOP2","Lycopodium sp.","genus","Lycopodiaceae","N",,,,,,,4.00,"N",,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"bc985bbe-b7bc-43ad-b6b2-3542718c1983","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","32.2.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","MIRE","Mitchella repens L.","species","Rubiaceae","N",,,,,,,5.00,"N",,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"ccee8e85-f98c-416f-8079-deff2455f6a3","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","32.4.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","RUHI","Rubus hispidus L.","species","Rosaceae","N",,,,,,,1.00,"N",,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"ae416b5d-9a62-46ba-adb8-2aa207738d22","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","32.4.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","RUFL","Rubus flagellaris Willd.","species","Rosaceae","N","cf. species",,,,,,1.00,"N",,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"b1a1c362-0cbc-41f1-b0c0-c1cb942d55aa","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","32.2.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","MEVI","Medeola virginiana L.","species","Liliaceae","N",,,,,,,0.50,"N",,,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8"
"63fb223e-8404-4eb1-befe-39137bcff327","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","41.4.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRBOB","Trientalis borealis Raf. ssp. borealis","subspecies","Primulaceae","N",,,,,,,,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"a215bcfc-54b2-40a5-9bf8-98807e7bf460","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","41.4.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ACRU","Acer rubrum L.","species","Aceraceae","N",,,,,,,0.50,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"3ee86110-4aa9-44b0-b136-5d9fed0df7eb","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","41.4.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","VAAN","Vaccinium angustifolium Aiton","species","Ericaceae","N",,,,,,,0.50,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"4d52e19f-5ff2-4bbc-b97b-de4aa705e74d","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","41.4.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","GABA","Gaylussacia baccata (Wangenh.) K. Koch","species","Ericaceae","N",,,,,,,10.00,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"3bb3ab81-609d-4f11-a542-c280950d3b2e","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","41.4.1","2017-07-03",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"otherNonVascular",0.50,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"2017c663-6bef-41d4-97d0-3973af5616db","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","41.4.1","2017-07-03",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"moss",0.50,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"7af6d0f8-6fd7-47ea-b949-563ff4846411","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","41.4.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PIST","Pinus strobus L.","species","Pinaceae","N",,,,,,,0.50,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"a40233e3-5f13-4e5e-860b-1e1dc553f2b1","HARV_026.basePlot.div","D01","HARV",42.410787,-72.247263,"WGS84",20.30,193.2,0.3,"HARV_026","41.4.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","MEVI","Medeola virginiana L.","species","Liliaceae","N",,,,,,,3.00,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
